latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
15.75998,-92.82323,339.62,0.42,0.45,2019-08-01,1903,N20,VIIRS,n,2,297.54,8.89,D,0
15.78522,-92.82412,340.87,0.42,0.45,2019-08-01,1903,N20,VIIRS,n,2,296.73,4.27,D,0
15.68955,-92.57887,336.48,0.51,0.49,2019-08-12,1857,N20,VIIRS,n,2,293.82,8.66,D,0
15.56243,-92.55152,367,0.53,0.67,2019-08-13,1838,N20,VIIRS,h,2,293.18,12.2,D,0
15.8116,-92.66813,342.77,0.34,0.56,2019-08-14,2000,N20,VIIRS,n,2,294.2,6.15,D,0
15.81641,-92.67169,337.77,0.34,0.56,2019-08-14,2000,N20,VIIRS,n,2,294.05,5.19,D,0
15.98429,-93.0785,330.06,0.32,0.55,2019-08-14,2000,N20,VIIRS,n,2,297.3,2.37,D,0
15.91648,-93.09541,336.05,0.43,0.46,2019-09-02,1903,N20,VIIRS,n,2,291.68,3.1,D,0
15.91543,-93.09555,332.02,0.43,0.46,2019-09-02,1903,N20,VIIRS,n,2,292.17,4.19,D,0
15.88695,-93.01986,347.45,0.41,0.61,2019-10-22,2006,N20,VIIRS,n,2,291.94,5.32,D,0
15.88559,-93.01886,344.32,0.41,0.61,2019-10-22,2006,N20,VIIRS,n,2,290.9,5.64,D,0
15.81149,-92.68986,336.28,0.41,0.45,2019-11-21,1904,N20,VIIRS,n,2,297.47,3.71,D,0
15.59215,-92.85622,328.78,0.33,0.55,2019-12-20,2000,N20,VIIRS,n,2,295.61,2.18,D,0
15.32908,-92.65417,329.38,0.5,0.41,2019-12-28,1910,N20,VIIRS,l,2,304.03,4.14,D,0
15.62015,-92.52336,331.93,0.42,0.38,2020-01-02,1916,N20,VIIRS,n,2,299.66,5.57,D,0
15.33172,-92.65797,335.2,0.42,0.61,2020-01-09,1845,N20,VIIRS,n,2,296.27,5.88,D,0
15.33088,-92.66208,334.88,0.42,0.61,2020-01-09,1845,N20,VIIRS,n,2,297.67,6.23,D,0
15.47301,-92.87634,341.19,0.51,0.41,2020-02-14,1910,N20,VIIRS,n,2,307.41,5.76,D,0
15.32815,-92.66828,337.7,0.51,0.41,2020-02-23,1942,N20,VIIRS,n,2,300.91,6.38,D,0
15.52161,-92.93376,306.17,0.33,0.55,2020-02-29,0820,N20,VIIRS,n,2,292.64,1.08,N,0
15.52582,-92.9315,317.15,0.33,0.55,2020-02-29,0820,N20,VIIRS,n,2,293.52,2.24,N,0
15.5268,-92.9337,309.64,0.33,0.55,2020-02-29,0820,N20,VIIRS,n,2,292.76,1.42,N,0
15.52636,-92.93417,311.34,0.33,0.55,2020-02-29,0820,N20,VIIRS,n,2,292.4,1.9,N,0
15.52628,-92.93106,315.92,0.33,0.55,2020-02-29,0820,N20,VIIRS,n,2,293.38,1.78,N,0
15.52244,-92.92826,339.71,0.39,0.36,2020-02-29,1929,N20,VIIRS,n,2,306.25,4.96,D,0
15.52575,-92.92882,344.9,0.39,0.36,2020-02-29,1929,N20,VIIRS,n,2,306.67,4.96,D,0
15.67788,-93.18077,314.52,0.48,0.4,2020-03-01,0802,N20,VIIRS,n,2,293.88,2.22,N,0
15.67552,-93.17427,340.25,0.35,0.57,2020-03-02,1852,N20,VIIRS,n,2,300.93,3.83,D,0
15.67932,-93.16949,307.29,0.43,0.46,2020-03-03,0724,N20,VIIRS,n,2,293.3,1.53,N,0
15.67214,-93.16708,330.04,0.5,0.49,2020-03-04,1955,N20,VIIRS,l,2,300.43,7.63,D,0
15.67711,-93.16387,341.06,0.5,0.49,2020-03-04,1955,N20,VIIRS,n,2,299.47,8.63,D,0
15.6745,-93.16666,343.73,0.5,0.49,2020-03-04,1955,N20,VIIRS,n,2,301.14,13.11,D,0
15.66935,-93.16926,332.34,0.44,0.38,2020-03-06,1917,N20,VIIRS,l,2,305.56,3.2,D,0
15.52315,-92.9206,321.12,0.39,0.36,2020-03-07,0749,N20,VIIRS,n,2,295.13,2.3,N,0
15.52372,-92.92413,342.19,0.39,0.36,2020-03-07,0749,N20,VIIRS,n,2,297.84,4.89,N,0
15.52703,-92.92359,316.83,0.39,0.36,2020-03-07,0749,N20,VIIRS,n,2,295.57,1.9,N,0
15.52646,-92.92003,324.24,0.39,0.36,2020-03-07,0749,N20,VIIRS,n,2,295.27,2.46,N,0
15.67404,-93.16285,306.18,0.39,0.36,2020-03-07,0749,N20,VIIRS,n,2,294.75,1.21,N,0
15.52083,-92.92052,335.66,0.53,0.5,2020-03-07,1858,N20,VIIRS,n,2,301.26,2.69,D,0
15.68448,-93.14552,306.21,0.52,0.42,2020-03-08,0730,N20,VIIRS,n,2,292.19,0.53,N,0
15.51605,-92.90506,331.04,0.68,0.74,2020-03-08,2020,N20,VIIRS,n,2,295.33,9.78,D,0
15.51451,-92.92129,331.45,0.68,0.74,2020-03-08,2020,N20,VIIRS,n,2,294.66,10.83,D,0
15.51545,-92.91142,367,0.68,0.74,2020-03-08,2020,N20,VIIRS,h,2,297.49,21.87,D,0
15.51473,-92.90836,353.73,0.68,0.74,2020-03-08,2020,N20,VIIRS,n,2,297.07,15.21,D,0
15.51543,-92.91684,311.42,0.34,0.56,2020-03-09,0711,N20,VIIRS,n,2,294.21,2.53,N,0
15.51427,-92.90702,330.21,0.34,0.56,2020-03-09,0711,N20,VIIRS,n,2,295.13,4.14,N,0
15.52517,-92.91103,307.71,0.34,0.56,2020-03-09,0711,N20,VIIRS,n,2,293.12,2.2,N,0
15.5196,-92.90798,320.94,0.34,0.56,2020-03-09,0711,N20,VIIRS,n,2,293.44,2.2,N,0
15.51929,-92.90541,338.64,0.34,0.56,2020-03-09,0711,N20,VIIRS,n,2,295.13,4.71,N,0
15.51464,-92.91012,319.86,0.34,0.56,2020-03-09,0711,N20,VIIRS,n,2,294.39,2.54,N,0
15.51502,-92.91331,316.06,0.34,0.56,2020-03-09,0711,N20,VIIRS,n,2,294.14,2.54,N,0
15.51487,-92.8945,333.01,0.33,0.55,2020-03-09,2001,N20,VIIRS,n,2,293.21,3.78,D,0
15.51238,-92.91607,334.24,0.33,0.55,2020-03-09,2001,N20,VIIRS,n,2,297.05,3.12,D,0
15.32064,-92.63679,333.99,0.34,0.56,2020-03-09,2001,N20,VIIRS,n,2,295.77,4.81,D,0
15.50806,-92.90891,337.89,0.33,0.55,2020-03-09,2001,N20,VIIRS,n,2,296.25,5.92,D,0
15.51446,-92.89806,345.56,0.33,0.55,2020-03-09,2001,N20,VIIRS,n,2,296.66,7.48,D,0
15.51405,-92.90369,311.45,0.7,0.75,2020-03-10,0652,N20,VIIRS,n,2,293,5.19,N,0
15.51622,-92.9202,316.1,0.53,0.67,2020-03-10,0833,N20,VIIRS,n,2,293.15,2.87,N,0
15.50872,-92.91492,303.07,0.53,0.67,2020-03-10,0833,N20,VIIRS,n,2,291.8,1.12,N,0
15.50772,-92.9182,331.51,0.49,0.41,2020-03-10,1942,N20,VIIRS,l,2,301.57,4.16,D,0
15.51449,-92.92416,333.55,0.49,0.41,2020-03-10,1942,N20,VIIRS,n,2,303.46,5.91,D,0
15.5129,-92.89127,306.93,0.52,0.5,2020-03-11,0814,N20,VIIRS,n,2,293.98,1.24,N,0
15.51333,-92.89024,340.17,0.39,0.36,2020-03-11,1923,N20,VIIRS,n,2,305.36,4.56,D,0
15.5194,-92.89492,335.58,0.39,0.36,2020-03-11,1923,N20,VIIRS,n,2,304.41,5.3,D,0
15.90117,-93.09936,329.18,0.42,0.37,2020-03-12,0755,N20,VIIRS,n,2,290.87,1.71,N,0
15.9005,-93.09541,307.87,0.42,0.37,2020-03-12,0755,N20,VIIRS,n,2,288.27,1.71,N,0
15.89779,-93.10012,334.38,0.42,0.37,2020-03-12,0755,N20,VIIRS,n,2,289.99,3.99,N,0
15.90389,-93.09471,306.72,0.42,0.37,2020-03-12,0755,N20,VIIRS,n,2,288.46,1.71,N,0
15.89945,-93.09631,333.43,0.43,0.46,2020-03-12,1904,N20,VIIRS,n,2,295.36,3.14,D,0
15.89308,-93.09781,342.79,0.43,0.46,2020-03-12,1904,N20,VIIRS,n,2,295.72,7.02,D,0
15.89782,-93.09525,335.01,0.43,0.46,2020-03-12,1904,N20,VIIRS,n,2,294.32,7.02,D,0
15.89501,-93.09708,317.09,0.44,0.38,2020-03-13,0736,N20,VIIRS,n,2,290.5,1.61,N,0
15.89853,-93.09667,304.5,0.44,0.38,2020-03-13,0736,N20,VIIRS,n,2,290.11,1.61,N,0
15.89796,-93.0927,314.56,0.44,0.38,2020-03-13,0736,N20,VIIRS,n,2,289.54,1.11,N,0
15.89611,-93.10472,302.49,0.44,0.38,2020-03-13,0736,N20,VIIRS,n,2,289.51,1.17,N,0
15.89444,-93.09316,309.28,0.44,0.38,2020-03-13,0736,N20,VIIRS,n,2,289.44,1.11,N,0
15.89314,-93.10899,302.06,0.44,0.38,2020-03-13,0736,N20,VIIRS,n,2,289.22,0.79,N,0
15.89257,-93.10504,300.4,0.44,0.38,2020-03-13,0736,N20,VIIRS,n,2,289.85,0.79,N,0
15.89203,-93.10126,304.84,0.44,0.38,2020-03-13,0736,N20,VIIRS,n,2,290.4,1.05,N,0
15.88897,-93.09786,341.81,0.44,0.62,2020-03-13,1846,N20,VIIRS,n,2,292.46,4.03,D,0
15.89208,-93.09235,302.88,0.55,0.51,2020-03-14,0718,N20,VIIRS,n,2,288.81,1.7,N,0
15.85287,-92.96383,350.77,0.39,0.36,2020-03-16,1930,N20,VIIRS,n,2,310.18,22.38,D,0
15.85341,-92.96022,350.99,0.39,0.36,2020-03-16,1930,N20,VIIRS,n,2,307.99,12.03,D,0
15.85672,-92.96076,345.9,0.39,0.36,2020-03-16,1930,N20,VIIRS,n,2,305.38,6.68,D,0
15.80891,-92.74303,332.44,0.33,0.55,2020-03-18,1852,N20,VIIRS,n,2,301.11,3.42,D,0
15.81388,-92.74409,349.75,0.33,0.55,2020-03-18,1852,N20,VIIRS,n,2,301.58,3.42,D,0
15.79411,-93.24723,335.79,0.49,0.49,2020-03-20,1955,N20,VIIRS,n,2,296.26,4.03,D,0
15.8044,-92.64852,317.38,0.39,0.36,2020-03-23,0749,N20,VIIRS,n,2,292.36,2.07,N,0
15.80714,-92.64445,307.13,0.39,0.36,2020-03-23,0749,N20,VIIRS,n,2,291.98,1.35,N,0
15.80773,-92.64806,327.65,0.39,0.36,2020-03-23,0749,N20,VIIRS,n,2,293.73,1.35,N,0
15.80382,-92.64496,332,0.39,0.36,2020-03-23,0749,N20,VIIRS,n,2,292.96,2.07,N,0
15.85749,-92.95897,344.75,0.5,0.41,2020-03-26,1942,N20,VIIRS,n,2,311.06,8.16,D,0
15.85563,-92.95724,343.75,0.5,0.41,2020-03-26,1942,N20,VIIRS,n,2,311.86,7.23,D,0
15.80115,-92.65958,345.78,0.39,0.36,2020-03-27,1923,N20,VIIRS,n,2,313.94,20.31,D,0
15.8017,-92.65598,353.32,0.39,0.36,2020-03-27,1923,N20,VIIRS,n,2,314.96,20.31,D,0
15.80226,-92.65238,343.28,0.39,0.36,2020-03-27,1923,N20,VIIRS,n,2,311.96,21.99,D,0
15.80445,-92.66012,334.27,0.39,0.36,2020-03-27,1923,N20,VIIRS,l,2,308.84,20.31,D,0
15.80501,-92.65651,367,0.39,0.36,2020-03-27,1923,N20,VIIRS,l,2,325.94,20.31,D,0
15.80556,-92.65289,337.93,0.39,0.36,2020-03-27,1923,N20,VIIRS,n,2,309.94,21.99,D,0
15.81316,-92.65669,300.94,0.43,0.38,2020-03-28,0755,N20,VIIRS,n,2,288.93,0.57,N,0
15.80682,-92.66142,303.06,0.43,0.38,2020-03-28,0755,N20,VIIRS,n,2,290.61,1.08,N,0
15.80748,-92.66527,305.87,0.43,0.38,2020-03-28,0755,N20,VIIRS,n,2,289.92,1.08,N,0
15.374,-92.6738,339.16,0.41,0.45,2020-03-28,1904,N20,VIIRS,n,2,302.05,4.5,D,0
15.81394,-92.66833,315.97,0.42,0.38,2020-03-29,0737,N20,VIIRS,n,2,293.92,2.58,N,0
15.81678,-92.66363,323.75,0.42,0.38,2020-03-29,0737,N20,VIIRS,n,2,295.77,2.04,N,0
15.81737,-92.66771,311.79,0.42,0.38,2020-03-29,0737,N20,VIIRS,n,2,294.48,2.04,N,0
15.81617,-92.65948,305.83,0.42,0.38,2020-03-29,0737,N20,VIIRS,n,2,294.06,1.04,N,0
15.8313,-93.28839,302.29,0.45,0.39,2020-03-29,0737,N20,VIIRS,n,2,291.98,0.96,N,0
15.80131,-92.65416,308.94,0.42,0.38,2020-03-29,0737,N20,VIIRS,n,2,292.09,1.66,N,0
15.81274,-92.66013,304.67,0.42,0.38,2020-03-29,0737,N20,VIIRS,n,2,293.78,1.65,N,0
15.81334,-92.66425,329.31,0.42,0.38,2020-03-29,0737,N20,VIIRS,n,2,294.88,2.58,N,0
15.8033,-92.64954,302.18,0.51,0.49,2020-03-30,0718,N20,VIIRS,n,2,291.38,1.45,N,0
15.49282,-92.73814,303.21,0.39,0.36,2020-04-03,0743,N20,VIIRS,n,2,287.33,0.54,N,0
15.5527,-92.96085,367,0.53,0.67,2020-04-04,2014,N20,VIIRS,h,2,295.04,11.45,D,0
15.5539,-92.96074,339.1,0.51,0.49,2020-04-05,1955,N20,VIIRS,n,2,295.71,5.35,D,0
15.75109,-92.64169,340.38,0.43,0.38,2020-04-06,1936,N20,VIIRS,n,2,310.72,6.57,D,0
15.80512,-93.24695,333.59,0.48,0.4,2020-04-11,1942,N20,VIIRS,n,2,294.65,9.93,D,0
15.80578,-93.24429,340.35,0.48,0.4,2020-04-11,1942,N20,VIIRS,n,2,295.22,9.42,D,0
15.94222,-93.06549,345.58,0.42,0.37,2020-04-13,0755,N20,VIIRS,n,2,296.4,7.25,N,0
15.94562,-93.06485,309.71,0.42,0.37,2020-04-13,0755,N20,VIIRS,n,2,291.73,7.25,N,0
15.94498,-93.06103,333.77,0.42,0.37,2020-04-13,0755,N20,VIIRS,n,2,292.84,7.06,N,0
15.94157,-93.06165,333.33,0.42,0.37,2020-04-13,0755,N20,VIIRS,n,2,299.53,7.06,N,0
15.51648,-92.69238,339.42,0.41,0.45,2020-04-13,1904,N20,VIIRS,n,2,294.4,8.25,D,0
16.04434,-93.12932,336.11,0.44,0.62,2020-04-14,1846,N20,VIIRS,n,2,286.28,4.2,D,0
16.04214,-93.14007,355.99,0.44,0.62,2020-04-14,1846,N20,VIIRS,l,2,287.83,12.82,D,0
16.04365,-93.13268,343.51,0.44,0.62,2020-04-14,1846,N20,VIIRS,n,2,287.09,4.2,D,0
16.03652,-93.13889,340.7,0.44,0.62,2020-04-14,1846,N20,VIIRS,n,2,287.4,12.82,D,0
16.0412,-93.14465,346.54,0.44,0.62,2020-04-14,1846,N20,VIIRS,n,2,286.66,16.71,D,0
16.03618,-93.13161,303.89,0.55,0.51,2020-04-15,0718,N20,VIIRS,n,2,289.33,0.92,N,0
16.03998,-93.14745,302.8,0.55,0.51,2020-04-15,0718,N20,VIIRS,n,2,288.47,1.39,N,0
16.03809,-93.13116,303.04,0.55,0.51,2020-04-15,0718,N20,VIIRS,n,2,289.51,1.9,N,0
16.04089,-93.13114,301.86,0.55,0.51,2020-04-15,0718,N20,VIIRS,n,2,289.31,0.92,N,0
16.03821,-93.14801,308.28,0.55,0.51,2020-04-15,0718,N20,VIIRS,n,2,288.7,2.77,N,0
16.03749,-93.14221,306.39,0.55,0.51,2020-04-15,0718,N20,VIIRS,n,2,289.04,2.98,N,0
16.04131,-93.15292,350.05,0.41,0.61,2020-04-15,2007,N20,VIIRS,n,2,296.59,8.05,D,0
15.79682,-93.24612,333.99,0.4,0.6,2020-04-15,2007,N20,VIIRS,n,2,292.77,2.88,D,0
15.79662,-93.24581,334.74,0.4,0.6,2020-04-15,2007,N20,VIIRS,n,2,292.22,3.04,D,0
16.03577,-93.15177,367,0.41,0.61,2020-04-15,2007,N20,VIIRS,h,2,297.73,8.05,D,0
16.03615,-93.14817,335.36,0.41,0.61,2020-04-15,2007,N20,VIIRS,n,2,295.44,8.05,D,0
16.04169,-93.14935,353.22,0.41,0.61,2020-04-15,2007,N20,VIIRS,n,2,297.13,8.05,D,0
15.85648,-92.91367,307.98,0.33,0.55,2020-04-17,0820,N20,VIIRS,n,2,274.54,0.86,N,0
15.81926,-92.75071,313.43,0.34,0.56,2020-04-17,0820,N20,VIIRS,n,2,284.33,1.27,N,0
15.85699,-92.91624,302.15,0.33,0.55,2020-04-17,0820,N20,VIIRS,n,2,274.03,0.86,N,0
15.86108,-92.91071,300.71,0.33,0.55,2020-04-17,0820,N20,VIIRS,n,2,272.75,1.16,N,0
15.86156,-92.91312,298.49,0.33,0.55,2020-04-17,0820,N20,VIIRS,n,2,271.86,0.86,N,0
15.5452,-92.89394,335.75,0.39,0.36,2020-04-17,1929,N20,VIIRS,n,2,299.45,4.28,D,0
15.8568,-92.91961,333.45,0.39,0.36,2020-04-17,1930,N20,VIIRS,n,2,297.37,3.72,D,0
15.86167,-92.90954,334.94,0.39,0.36,2020-04-17,1930,N20,VIIRS,n,2,296.4,2.76,D,0
15.85401,-92.91553,339.99,0.39,0.36,2020-04-17,1930,N20,VIIRS,n,2,295.34,4.77,D,0
15.86115,-92.91306,345.98,0.39,0.36,2020-04-17,1930,N20,VIIRS,n,2,297.54,5.29,D,0
15.86063,-92.91659,334.65,0.39,0.36,2020-04-17,1930,N20,VIIRS,n,2,297.61,5.29,D,0
15.85489,-92.92405,303.4,0.5,0.41,2020-04-18,0802,N20,VIIRS,n,2,291.41,1.1,N,0
15.85413,-92.9197,315.08,0.5,0.41,2020-04-18,0802,N20,VIIRS,n,2,292.38,2.51,N,0
15.82413,-92.75465,302.78,0.41,0.45,2020-04-20,0724,N20,VIIRS,n,2,291.23,1.25,N,0
15.81999,-92.75495,318.21,0.41,0.45,2020-04-20,0724,N20,VIIRS,n,2,291.13,1.25,N,0
15.58847,-92.91191,334.91,0.42,0.38,2020-04-22,1936,N20,VIIRS,n,2,300.28,7.9,D,0
15.5154,-92.56126,336.37,0.44,0.38,2020-04-22,1936,N20,VIIRS,n,2,299.83,7.52,D,0
15.31858,-92.64894,345.7,0.43,0.38,2020-04-22,1936,N20,VIIRS,n,2,299.72,8.23,D,0
15.43331,-92.54595,331.09,0.42,0.38,2020-04-23,1917,N20,VIIRS,l,2,300.32,5.6,D,0
15.49612,-92.52598,332.56,0.42,0.37,2020-04-23,1917,N20,VIIRS,n,2,297.88,11.5,D,0
15.49276,-92.52504,342.24,0.42,0.37,2020-04-23,1917,N20,VIIRS,n,2,305.75,11.5,D,0
15.44868,-92.55956,331.9,0.42,0.38,2020-04-23,1917,N20,VIIRS,n,2,299.77,5.05,D,0
16.03939,-93.16071,329.44,0.39,0.36,2020-04-24,0749,N20,VIIRS,n,2,293.9,2.61,N,0
16.03995,-93.16427,306.53,0.39,0.36,2020-04-24,0749,N20,VIIRS,n,2,293.6,1.24,N,0
15.95334,-92.98445,338.36,0.39,0.36,2020-04-24,0749,N20,VIIRS,n,2,294.66,4.28,N,0
15.9507,-92.98199,332.4,0.53,0.5,2020-04-24,1858,N20,VIIRS,l,2,303.09,7.77,D,0
15.94604,-92.98173,343.45,0.53,0.5,2020-04-24,1858,N20,VIIRS,n,2,306.48,7.77,D,0
15.49416,-92.51941,332.41,0.52,0.42,2020-04-27,1942,N20,VIIRS,n,2,288.82,8.15,D,0
15.60472,-93.08307,341.13,0.43,0.46,2020-04-29,1904,N20,VIIRS,n,2,294.04,5.61,D,0
15.59787,-93.07352,341.03,0.43,0.46,2020-04-29,1904,N20,VIIRS,n,2,294.99,7.5,D,0
15.5436,-92.96087,338.79,0.42,0.45,2020-04-29,1904,N20,VIIRS,n,2,292.84,5.05,D,0
15.52711,-92.93409,350.91,0.42,0.45,2020-04-29,1904,N20,VIIRS,n,2,287.75,12.63,D,0
15.59713,-93.07761,339.93,0.43,0.46,2020-04-29,1904,N20,VIIRS,n,2,294.81,7.5,D,0
16.03766,-93.17064,298.69,0.55,0.51,2020-05-01,0718,N20,VIIRS,n,2,285.88,1.08,N,0
15.82072,-93.26996,343.66,0.4,0.6,2020-05-01,2007,N20,VIIRS,n,2,291.06,3.73,D,0
15.79966,-92.68674,306.76,0.53,0.67,2020-05-02,0659,N20,VIIRS,n,2,284.51,3.06,N,0
15.80108,-92.68955,299.02,0.53,0.67,2020-05-02,0659,N20,VIIRS,n,2,281.57,1.26,N,0
15.80058,-92.68478,298.6,0.53,0.67,2020-05-02,0659,N20,VIIRS,n,2,285.54,1.26,N,0
15.79848,-92.68773,333.82,0.43,0.46,2020-05-02,1948,N20,VIIRS,n,2,297.85,1.97,D,0
15.61653,-93.05529,331.03,0.4,0.44,2020-05-02,1948,N20,VIIRS,n,2,293.32,2.79,D,0
15.53509,-92.62224,348.77,0.43,0.46,2020-05-02,1948,N20,VIIRS,n,2,296.03,8.02,D,0
15.59968,-92.60062,297.07,0.35,0.57,2020-05-03,0820,N20,VIIRS,n,2,285.3,0.43,N,0
15.5004,-92.53085,332.16,0.39,0.36,2020-05-03,1929,N20,VIIRS,n,2,300.13,3.04,D,0
15.59597,-92.5966,341.25,0.39,0.36,2020-05-03,1929,N20,VIIRS,n,2,305.46,3.86,D,0
15.92442,-93.2682,338,0.39,0.36,2020-05-03,1930,N20,VIIRS,n,2,302.74,4.89,D,0
15.92148,-92.96606,345.31,0.39,0.36,2020-05-03,1930,N20,VIIRS,n,2,308.21,22.92,D,0
15.91763,-92.96915,345.42,0.39,0.36,2020-05-03,1930,N20,VIIRS,n,2,317.85,22.92,D,0
15.91817,-92.96553,346.24,0.39,0.36,2020-05-03,1930,N20,VIIRS,n,2,307.65,22.92,D,0
15.91432,-92.96861,367,0.39,0.36,2020-05-03,1930,N20,VIIRS,h,2,308.84,15.6,D,0
15.92094,-92.96967,343.58,0.39,0.36,2020-05-03,1930,N20,VIIRS,n,2,310.68,22.92,D,0
15.91573,-92.96276,322.13,0.49,0.41,2020-05-04,0802,N20,VIIRS,n,2,292.21,2.41,N,0
15.91364,-92.97272,323.32,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,292.28,3.38,N,0
15.91286,-92.96815,319.86,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,292.15,2.41,N,0
15.91204,-92.96336,314.12,0.49,0.41,2020-05-04,0802,N20,VIIRS,n,2,291.34,2.41,N,0
15.79357,-92.68044,316.65,0.51,0.41,2020-05-04,0802,N20,VIIRS,n,2,291.41,2.3,N,0
15.78982,-92.68109,322.42,0.51,0.41,2020-05-04,0802,N20,VIIRS,n,2,291.4,2.29,N,0
15.79157,-92.69093,313.44,0.51,0.41,2020-05-04,0802,N20,VIIRS,n,2,290.82,1.63,N,0
15.92464,-92.97041,320.41,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,292.13,3.92,N,0
15.7907,-92.68604,315.95,0.51,0.41,2020-05-04,0802,N20,VIIRS,n,2,291.26,2.29,N,0
15.91675,-92.97452,319.18,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,291.89,2.69,N,0
15.91751,-92.97879,305.7,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,290.96,2.69,N,0
15.91514,-92.96547,321.43,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,292.11,2.31,N,0
15.91884,-92.96488,307.31,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,291.7,2.31,N,0
15.92118,-92.97807,327.75,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,291.99,2.69,N,0
15.9225,-92.96414,303.36,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,291.7,2.35,N,0
15.9233,-92.96861,308.09,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,291.93,2.35,N,0
15.92407,-92.97298,332.49,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,292.61,3.35,N,0
15.92483,-92.97727,324.55,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,290.94,3.35,N,0
15.92692,-92.96763,316.81,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,291.33,2.35,N,0
15.92539,-92.97474,313.34,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,290.87,3.92,N,0
15.92388,-92.96595,312.61,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,291.99,3.5,N,0
15.92173,-92.9756,345.14,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,292.72,3.92,N,0
15.91943,-92.96222,318.97,0.49,0.41,2020-05-04,0802,N20,VIIRS,n,2,292.3,3.5,N,0
15.91806,-92.97633,326.51,0.49,0.4,2020-05-04,0802,N20,VIIRS,n,2,291.69,3.38,N,0
15.91747,-92.96091,339.98,0.5,0.41,2020-05-04,1911,N20,VIIRS,n,2,291.64,4.56,D,0
15.92251,-92.97643,346.67,0.51,0.41,2020-05-04,1911,N20,VIIRS,n,2,296.4,19.74,D,0
15.91798,-92.98047,335.26,0.51,0.41,2020-05-04,1911,N20,VIIRS,n,2,294.36,8.47,D,0
15.91881,-92.97556,351.83,0.51,0.41,2020-05-04,1911,N20,VIIRS,n,2,296.87,19.74,D,0
15.9151,-92.97479,339.2,0.51,0.41,2020-05-04,1911,N20,VIIRS,n,2,293.2,6.59,D,0
15.91371,-92.9604,333.21,0.5,0.41,2020-05-04,1911,N20,VIIRS,n,2,290.86,4.56,D,0
15.79342,-92.69337,340.08,0.49,0.4,2020-05-04,1911,N20,VIIRS,l,2,298.62,13.53,D,0
15.79641,-92.67604,355.4,0.49,0.4,2020-05-04,1911,N20,VIIRS,l,2,304.77,60.76,D,0
15.79713,-92.67182,333.79,0.49,0.4,2020-05-04,1911,N20,VIIRS,l,2,299.41,7.06,D,0
15.95508,-93.10465,305.58,0.45,0.63,2020-05-07,0705,N20,VIIRS,n,2,280.42,0.96,N,0
15.60323,-92.92171,340.65,0.52,0.5,2020-05-07,1955,N20,VIIRS,n,2,296.66,23.73,D,0
15.76449,-93.20497,338.04,0.5,0.49,2020-05-07,1955,N20,VIIRS,n,2,297.41,4.1,D,0
15.66726,-93.04195,340.5,0.54,0.51,2020-05-10,1858,N20,VIIRS,n,2,298.08,7.02,D,0
15.6675,-93.03917,340.05,0.54,0.5,2020-05-10,1858,N20,VIIRS,n,2,298.14,6.07,D,0
15.93101,-93.25095,331.28,0.55,0.51,2020-05-10,1858,N20,VIIRS,n,2,292.13,4.49,D,0
15.8124,-92.68151,349.48,0.52,0.67,2020-05-11,1839,N20,VIIRS,n,2,288.9,8.01,D,0
15.93737,-93.08528,299.2,0.72,0.76,2020-05-13,0652,N20,VIIRS,n,2,283.62,2.19,N,0
15.93867,-93.08439,300.62,0.72,0.76,2020-05-13,0652,N20,VIIRS,n,2,284.56,1.87,N,0
15.97974,-93.11222,301.15,0.51,0.66,2020-05-13,0833,N20,VIIRS,n,2,287.22,1.38,N,0
15.95313,-93.10527,303.57,0.51,0.66,2020-05-13,0833,N20,VIIRS,n,2,286.99,1.19,N,0
15.95098,-93.10459,302.59,0.52,0.66,2020-05-13,0833,N20,VIIRS,n,2,287.17,1.42,N,0
15.61995,-92.52334,330.39,0.39,0.36,2020-05-14,1923,N20,VIIRS,n,2,294.49,3.17,D,0
15.94142,-93.08231,334.98,0.39,0.36,2020-05-14,1923,N20,VIIRS,n,2,300.19,7.22,D,0
15.92788,-93.091,332.98,0.42,0.45,2020-05-15,1904,N20,VIIRS,n,2,299.36,3.59,D,0
15.95117,-93.23299,340.7,0.43,0.46,2020-05-15,1904,N20,VIIRS,n,2,297.76,4.13,D,0
15.71868,-93.18644,330.63,0.44,0.63,2020-05-16,1846,N20,VIIRS,n,2,290.81,4.29,D,0
